year,season,area,age,n
1989,4,7,12,1886070
1989,4,7,13,3360940
1989,4,7,14,1585510
1989,4,7,15,413015
1989,4,7,16,6212540
1990,4,7,1,304223000
1990,4,7,2,95483000
1990,4,7,3,19626700
1990,4,7,4,9457950
1990,4,7,5,15671200
1990,4,7,6,3224160
1990,4,7,7,571237
1990,4,7,8,2279960
1990,4,7,9,4890440
1990,4,7,10,2753440
1990,4,7,11,5602930
1990,4,7,12,3511610
1990,4,7,13,7642790
1990,4,7,14,3380380
1990,4,7,15,518212
1990,4,7,16,4534380
1991,4,7,1,753207000
1991,4,7,2,40618300
1991,4,7,3,2154760
1991,4,7,4,3782670
1991,4,7,5,24935500
1991,4,7,6,11225500
1991,4,7,7,5049620
1991,4,7,8,3381470
1991,4,7,9,4181190
1991,4,7,10,1066640
1991,4,7,11,249816
1991,4,7,12,1125000
1991,4,7,13,1844980
1991,4,7,14,859649
1991,4,7,15,1705770
1991,4,7,16,6592030
1992,4,7,1,6206540
1992,4,7,2,1370520
1992,4,7,3,8925240
1992,4,7,4,23450100
1992,4,7,5,24451300
1992,4,7,6,3548260
1992,4,7,7,1458160
1992,4,7,8,1991190
1992,4,7,9,6481990
1992,4,7,10,2896520
1992,4,7,11,1671760
1992,4,7,12,1281550
1992,4,7,13,1353500
1992,4,7,14,376171
1992,4,7,15,93027.8
1992,4,7,16,4003780
1993,4,7,1,418329000
1993,4,7,2,291141000
1993,4,7,3,6191120
1993,4,7,4,27581600
1993,4,7,5,42141000
1993,4,7,6,5436990
1993,4,7,7,2752190
1993,4,7,8,3716350
1993,4,7,9,5136400
1993,4,7,10,1164180
1993,4,7,11,762994
1993,4,7,12,1008900
1993,4,7,13,2193600
1993,4,7,14,917085
1993,4,7,15,579452
1993,4,7,16,2476240
1994,4,7,1,188399000
1994,4,7,2,378088000
1994,4,7,3,32759300
1994,4,7,4,30412400
1994,4,7,5,22733400
1994,4,7,6,19955200
1994,4,7,7,2228570
1994,4,7,8,9270140
1994,4,7,9,13591200
1994,4,7,10,2869210
1994,4,7,11,1309120
1994,4,7,12,1541210
1994,4,7,13,1835170
1994,4,7,14,453165
1994,4,7,15,338729
1994,4,7,16,2663930
1995,4,7,1,807596000
1995,4,7,2,102974000
1995,4,7,3,6502670
1995,4,7,4,17065100
1995,4,7,5,13816100
1995,4,7,6,28913200
1995,4,7,7,9160500
1995,4,7,8,4848580
1995,4,7,9,5415450
1995,4,7,10,5029850
1995,4,7,11,895080
1995,4,7,12,3372390
1995,4,7,13,4192850
1995,4,7,14,1127740
1995,4,7,15,511679
1995,4,7,16,2458400
1996,4,7,1,556475000
1996,4,7,2,201156000
1996,4,7,3,74023400
1996,4,7,4,23103300
1996,4,7,5,31409300
1996,4,7,6,5820490
1996,4,7,7,1859240
1996,4,7,8,5580970
1996,4,7,9,3633260
1996,4,7,10,7258940
1996,4,7,11,3090940
1996,4,7,12,1649800
1996,4,7,13,1744920
1996,4,7,14,1623920
1996,4,7,15,324537
1996,4,7,16,3902340
1997,4,7,1,461029000
1997,4,7,2,38684500
1997,4,7,3,22629400
1997,4,7,4,9047980
1997,4,7,5,26055400
1997,4,7,6,20369800
1997,4,7,7,11877300
1997,4,7,8,6529040
1997,4,7,9,7302770
1997,4,7,10,1498090
1997,4,7,11,980984
1997,4,7,12,2242490
1997,4,7,13,1334380
1997,4,7,14,2372910
1997,4,7,15,1073580
1997,4,7,16,3291900
1998,4,7,1,342424000
1998,4,7,2,220049000
1998,4,7,3,102723000
1998,4,7,4,34719700
1998,4,7,5,30996100
1998,4,7,6,6804280
1998,4,7,7,3480080
1998,4,7,8,3940430
1998,4,7,9,4778810
1998,4,7,10,5271750
1998,4,7,11,3478250
1998,4,7,12,2138530
1998,4,7,13,2380290
1998,4,7,14,467823
1998,4,7,15,404704
1998,4,7,16,3508360
1999,4,7,1,203108000
1999,4,7,2,57572300
1999,4,7,3,9874080
1999,4,7,4,17137300
1999,4,7,5,17476300
1999,4,7,6,15939400
1999,4,7,7,15417400
1999,4,7,8,9714400
1999,4,7,9,8086540
1999,4,7,10,2396090
1999,4,7,11,1168420
1999,4,7,12,1784150
1999,4,7,13,1419500
1999,4,7,14,1700850
1999,4,7,15,1122930
1999,4,7,16,3017700
2000,4,7,1,92663100
2000,4,7,2,41412200
2000,4,7,3,30833200
2000,4,7,4,32351700
2000,4,7,5,10175300
2000,4,7,6,20270200
2000,4,7,7,3088410
2000,4,7,8,2512210
2000,4,7,9,5022290
2000,4,7,10,4272090
2000,4,7,11,4914670
2000,4,7,12,3309740
2000,4,7,13,2704160
2000,4,7,14,836734
2000,4,7,15,403031
2000,4,7,16,3133250
2001,4,7,1,227779000
2001,4,7,2,26929800
2001,4,7,3,28211900
2001,4,7,4,34322800
2001,4,7,5,8039890
2001,4,7,6,18556000
2001,4,7,7,8420500
2001,4,7,8,5156170
2001,4,7,9,3052160
2001,4,7,10,7695530
2001,4,7,11,1403900
2001,4,7,12,912251
2001,4,7,13,2017060
2001,4,7,14,1517700
2001,4,7,15,1749970
2001,4,7,16,3737920
2002,4,7,1,230768000
2002,4,7,2,56364300
2002,4,7,3,40526700
2002,4,7,4,33675600
2002,4,7,5,19250200
2002,4,7,6,7571150
2002,4,7,7,5556670
2002,4,7,8,5977960
2002,4,7,9,2422950
2002,4,7,10,6727170
2002,4,7,11,2907330
2002,4,7,12,1743460
2002,4,7,13,1049390
2002,4,7,14,2473860
2002,4,7,15,521734
2002,4,7,16,3423320
2003,4,7,1,387337000
2003,4,7,2,75145100
2003,4,7,3,3282500
2003,4,7,4,17400300
2003,4,7,5,14916000
2003,4,7,6,9898840
2003,4,7,7,8023160
2003,4,7,8,8571250
2003,4,7,9,5792190
2003,4,7,10,3119590
2003,4,7,11,2067880
2003,4,7,12,1965900
2003,4,7,13,854686
2003,4,7,14,2143810
2003,4,7,15,909213
2003,4,7,16,2987490
2004,4,7,1,172881000
2004,4,7,2,167221000
2004,4,7,3,104259000
2004,4,7,4,17221000
2004,4,7,5,15473800
2004,4,7,6,3926970
2004,4,7,7,1599060
2004,4,7,8,3527960
2004,4,7,9,4207880
2004,4,7,10,4288700
2004,4,7,11,3509850
2004,4,7,12,3519980
2004,4,7,13,2171420
2004,4,7,14,1159710
2004,4,7,15,737905
2004,4,7,16,2966120
2005,4,7,1,953029000
2005,4,7,2,93485200
2005,4,7,3,54584100
2005,4,7,4,14559800
2005,4,7,5,9526240
2005,4,7,6,11117800
2005,4,7,7,11942300
2005,4,7,8,5365670
2005,4,7,9,4972260
2005,4,7,10,1339760
2005,4,7,11,813894
2005,4,7,12,1471800
2005,4,7,13,1471190
2005,4,7,14,1632280
2005,4,7,15,1333320
2005,4,7,16,3818900
2006,4,7,1,1192780000
2006,4,7,2,202551000
2006,4,7,3,16180100
2006,4,7,4,34333900
2006,4,7,5,34864300
2006,4,7,6,6936590
2006,4,7,7,5239590
2006,4,7,8,5423600
2006,4,7,9,3376360
2006,4,7,10,4299380
2006,4,7,11,4539740
2006,4,7,12,2117470
2006,4,7,13,1863320
2006,4,7,14,482835
2006,4,7,15,322392
2006,4,7,16,3525310
2007,4,7,1,808124
2007,4,7,2,599841000
2007,4,7,3,125142000
2007,4,7,4,50096300
2007,4,7,5,42576000
2007,4,7,6,14039000
2007,4,7,7,4765220
2007,4,7,8,5921850
2007,4,7,9,8501910
2007,4,7,10,2573050
2007,4,7,11,1873880
2007,4,7,12,2398720
2007,4,7,13,1272540
2007,4,7,14,1615770
2007,4,7,15,1657910
2007,4,7,16,3017460
2008,4,7,1,598559000
2008,4,7,2,62774000
2008,4,7,3,29168800
2008,4,7,4,20130600
2008,4,7,5,4530780
2008,4,7,6,29108600
2008,4,7,7,11580400
2008,4,7,8,7646810
2008,4,7,9,8965840
2008,4,7,10,3937940
2008,4,7,11,1807560
2008,4,7,12,1999640
2008,4,7,13,2853730
2008,4,7,14,910068
2008,4,7,15,642344
2008,4,7,16,3523410
2009,4,7,1,499464000
2009,4,7,2,485024000
2009,4,7,3,77183800
2009,4,7,4,15563900
2009,4,7,5,12320000
2009,4,7,6,3854980
2009,4,7,7,2535790
2009,4,7,8,3350740
2009,4,7,9,1363900
2009,4,7,10,6316340
2009,4,7,11,3155890
2009,4,7,12,2180960
2009,4,7,13,2598080
2009,4,7,14,1158610
2009,4,7,15,571431
2009,4,7,16,3139460
2010,4,7,1,818169000
2010,4,7,2,418514000
2010,4,7,3,39627100
2010,4,7,4,33447400
2010,4,7,5,17469900
2010,4,7,6,26892500
2010,4,7,7,8077160
2010,4,7,8,4980790
2010,4,7,9,3622830
2010,4,7,10,1810580
2010,4,7,11,1110550
2010,4,7,12,1412970
2010,4,7,13,534799
2010,4,7,14,2117970
2010,4,7,15,1103230
2010,4,7,16,3381540
2011,4,7,1,631779000
2011,4,7,2,130174000
2011,4,7,3,23589400
2011,4,7,4,20020500
2011,4,7,5,26408000
2011,4,7,6,24240000
2011,4,7,7,8331710
2011,4,7,8,4842540
2011,4,7,9,4473880
2011,4,7,10,6796880
2011,4,7,11,2425300
2011,4,7,12,1819200
2011,4,7,13,1205800
2011,4,7,14,660857
2011,4,7,15,394217
2011,4,7,16,2911730
2012,4,7,1,399786000
2012,4,7,2,153762000
2012,4,7,3,112502000
2012,4,7,4,70987800
2012,4,7,5,17899100
2012,4,7,6,5772320
2012,4,7,7,2019980
2012,4,7,8,2719960
2012,4,7,9,4876620
2012,4,7,10,6054040
2012,4,7,11,2945700
2012,4,7,12,1571250
2012,4,7,13,1552480
2012,4,7,14,2147320
2012,4,7,15,791979
2012,4,7,16,2344270
2013,4,7,1,1587440000
2013,4,7,2,276558000
2013,4,7,3,53725000
2013,4,7,4,49636500
2013,4,7,5,12069800
2013,4,7,6,8939950
2013,4,7,7,10047100
2013,4,7,8,8266830
2013,4,7,9,3176060
2013,4,7,10,1603890
2013,4,7,11,712910
2013,4,7,12,948479
2013,4,7,13,1495940
2013,4,7,14,1891350
2013,4,7,15,981742
2013,4,7,16,2759080
2014,4,7,1,877078000
2014,4,7,2,235266000
2014,4,7,3,91866300
2014,4,7,4,66019400
2014,4,7,5,55451500
2014,4,7,6,22265800
2014,4,7,7,5312640
2014,4,7,8,6731390
2014,4,7,9,4847090
2014,4,7,10,3913470
2014,4,7,11,3817770
2014,4,7,12,2739290
2014,4,7,13,1109450
2014,4,7,14,595220
2014,4,7,15,277670
2014,4,7,16,2932210
2015,4,7,1,495050000
2015,4,7,2,313667000
2015,4,7,3,132327000
2015,4,7,4,72230200
2015,4,7,5,49811500
2015,4,7,6,19558500
2015,4,7,7,9837420
2015,4,7,8,10943000
2015,4,7,9,10365800
2015,4,7,10,6154840
2015,4,7,11,1650090
2015,4,7,12,2072250
2015,4,7,13,1963560
2015,4,7,14,1464180
2015,4,7,15,1372960
2015,4,7,16,2720790
2016,4,7,1,521291000
2016,4,7,2,298401000
2016,4,7,3,123165000
2016,4,7,4,39538900
2016,4,7,5,17917900
2016,4,7,6,21849700
2016,4,7,7,12985200
2016,4,7,8,11515700
2016,4,7,9,9754540
2016,4,7,10,4528470
2016,4,7,11,2515720
2016,4,7,12,3079180
2016,4,7,13,2944710
2016,4,7,14,1934480
2016,4,7,15,539076
2016,4,7,16,3279180
2017,4,7,1,1688580000
2017,4,7,2,367957000
2017,4,7,3,78905300
2017,4,7,4,20347000
2017,4,7,5,21506700
2017,4,7,6,16138200
2017,4,7,7,11031400
2017,4,7,8,6408510
2017,4,7,9,3429420
2017,4,7,10,5273000
2017,4,7,11,3318120
2017,4,7,12,3348340
2017,4,7,13,2860120
2017,4,7,14,1375750
2017,4,7,15,766103
2017,4,7,16,3825880
2018,4,7,1,1590030000
2018,4,7,2,266120000
2018,4,7,3,61955100
2018,4,7,4,28458000
2018,4,7,5,45012400
2018,4,7,6,19219800
2018,4,7,7,6860970
2018,4,7,8,3155860
2018,4,7,9,3899580
2018,4,7,10,3372620
2018,4,7,11,2834810
2018,4,7,12,1894350
2018,4,7,13,990445
2018,4,7,14,1592060
2018,4,7,15,997809
2018,4,7,16,3873530
2019,4,7,1,314378000
2019,4,7,2,40844400
2019,4,7,3,89239700
2019,4,7,4,64901500
2019,4,7,5,64612600
2019,4,7,6,22240100
2019,4,7,7,7082330
2019,4,7,8,7071170
2019,4,7,9,8984070
2019,4,7,10,5217950
2019,4,7,11,2099640
2019,4,7,12,1036890
2019,4,7,13,1228000
2019,4,7,14,1076700
2019,4,7,15,944299
2019,4,7,16,3200430
2020,4,7,1,75944700
2020,4,7,2,416753000
2020,4,7,3,101938000
2020,4,7,4,41055800
2020,4,7,5,8549900
2020,4,7,6,8354220
2020,4,7,7,9841070
2020,4,7,8,10624100
2020,4,7,9,10708200
2020,4,7,10,4749000
2020,4,7,11,1758900
2020,4,7,12,2079720
2020,4,7,13,2474690
2020,4,7,14,1553010
2020,4,7,15,642122
2020,4,7,16,2356010
2021,4,7,1,1710460000
2021,4,7,2,47341500
2021,4,7,3,30087300
2021,4,7,4,26257700
2021,4,7,5,36327400
2021,4,7,6,17620300
2021,4,7,7,5943760
2021,4,7,8,3959740
2021,4,7,9,1343900
2021,4,7,10,2728830
2021,4,7,11,2778350
2021,4,7,12,3105250
2021,4,7,13,3024440
2021,4,7,14,1357350
2021,4,7,15,529334
2021,4,7,16,2826200
2022,4,7,1,942726000
2022,4,7,2,351974000
2022,4,7,3,202938000
2022,4,7,4,42219700
2022,4,7,5,42458000
2022,4,7,6,9169100
2022,4,7,7,1889110
2022,4,7,8,3207590
2022,4,7,9,13534400
2022,4,7,10,3922740
2022,4,7,11,1457470
2022,4,7,12,1067370
2022,4,7,13,394459
2022,4,7,14,933394
2022,4,7,15,912733
2022,4,7,16,3530890
2023,4,7,1,942726000
2023,4,7,2,352826000
2023,4,7,3,211123000
2023,4,7,4,54443900
2023,4,7,5,43358400
2023,4,7,6,24116500
2023,4,7,7,14969300
2023,4,7,8,5551100
2023,4,7,9,7739370
2023,4,7,10,3683570
2023,4,7,11,503846
2023,4,7,12,961787
2023,4,7,13,5272290
2023,4,7,14,1254460
2023,4,7,15,468528
2023,4,7,16,2365810
2024,4,7,1,942726000
2024,4,7,2,351262000
2024,4,7,3,198619000
2024,4,7,4,35231600
2024,4,7,5,23378100
2024,4,7,6,15558700
2024,4,7,7,13099100
2024,4,7,8,5902500
2024,4,7,9,7605340
2024,4,7,10,4667810
2024,4,7,11,2981390
2024,4,7,12,1391720
2024,4,7,13,2091520
2024,4,7,14,1189770
2024,4,7,15,147584
2024,4,7,16,3332100
1972,1,8,1,24123500
1972,1,8,2,210356000
1972,1,8,3,73572400
1972,1,8,4,46892300
1972,1,8,5,51646400
1972,1,8,6,79899400
1972,1,8,7,28428800
1972,1,8,8,16567900
1972,1,8,9,21877400
1972,1,8,10,28543900
1972,1,8,11,11411300
1972,1,8,12,6704910
1972,1,8,13,8660890
1972,1,8,14,10270300
1972,1,8,15,4500640
1972,1,8,16,3877250
1973,1,8,1,24123500
1973,1,8,2,213944000
1973,1,8,3,75483200
1973,1,8,4,48316200
1973,1,8,5,50680400
1973,1,8,6,81470700
1973,1,8,7,25642900
1973,1,8,8,14617000
1973,1,8,9,21153500
1973,1,8,10,28758200
1973,1,8,11,10773400
1973,1,8,12,6195190
1973,1,8,13,8429420
1973,1,8,14,10332000
1973,1,8,15,4338020
1973,1,8,16,12545900
1974,1,8,1,1947440
1974,1,8,2,30400500
1974,1,8,3,31698200
1974,1,8,4,312442000
1974,1,8,5,53132900
1974,1,8,6,82940800
1974,1,8,7,29452400
1974,1,8,8,17173400
1974,1,8,9,22277900
1974,1,8,10,30175200
1974,1,8,11,10704800
1974,1,8,12,6091850
1974,1,8,13,8555410
1974,1,8,14,10569000
1974,1,8,15,4358280
1974,1,8,16,16084800
1975,1,8,1,2113430
1975,1,8,2,385020000
1975,1,8,3,26119400
1975,1,8,4,12014700
1975,1,8,5,43016700
1975,1,8,6,38454100
1975,1,8,7,34204000
1975,1,8,8,79262000
1975,1,8,9,22345700
1975,1,8,10,29642400
1975,1,8,11,11813100
1975,1,8,12,6943590
1975,1,8,13,8862540
1975,1,8,14,10859900
1975,1,8,15,4342010
1975,1,8,16,17528300
1976,1,8,1,1634980
1976,1,8,2,464883000
1976,1,8,3,17170500
1976,1,8,4,103734000
1976,1,8,5,37017300
1976,1,8,6,70202800
1976,1,8,7,7722020
1976,1,8,8,5263340
1976,1,8,9,19336500
1976,1,8,10,22790200
1976,1,8,11,20609500
1976,1,8,12,25304000
1976,1,8,13,8812680
1976,1,8,14,10703000
1976,1,8,15,4674880
1976,1,8,16,18471000
1977,1,8,1,910235
1977,1,8,2,425379000
1977,1,8,3,29460400
1977,1,8,4,21807900
1977,1,8,5,35416000
1977,1,8,6,95422100
1977,1,8,7,32516500
1977,1,8,8,25807300
1977,1,8,9,18797400
1977,1,8,10,20769800
1977,1,8,11,3053530
1977,1,8,12,2169230
1977,1,8,13,7889930
1977,1,8,14,11115300
1977,1,8,15,10108500
1977,1,8,16,24580400
1978,1,8,1,3247440
1978,1,8,2,394124000
1978,1,8,3,83462400
1978,1,8,4,11821300
1978,1,8,5,17849500
1978,1,8,6,103111000
1978,1,8,7,13347600
1978,1,8,8,10513300
1978,1,8,9,17242400
1978,1,8,10,30706900
1978,1,8,11,20212500
1978,1,8,12,8097200
1978,1,8,13,8406950
1978,1,8,14,6918020
1978,1,8,15,1240040
1978,1,8,16,22121400
1979,1,8,1,4431240
1979,1,8,2,388449000
1979,1,8,3,30559800
1979,1,8,4,15517800
1979,1,8,5,40560700
1979,1,8,6,127877000
1979,1,8,7,25308400
1979,1,8,8,5248360
1979,1,8,9,9368960
1979,1,8,10,32713800
1979,1,8,11,5905610
1979,1,8,12,4487110
1979,1,8,13,7226270
1979,1,8,14,10789900
1979,1,8,15,9946290
1979,1,8,16,17664500
1980,1,8,1,59116.1
1980,1,8,2,405776000
1980,1,8,3,96710800
1980,1,8,4,9128990
1980,1,8,5,15850200
1980,1,8,6,87905100
1980,1,8,7,26665100
1980,1,8,8,6975520
1980,1,8,9,18731200
1980,1,8,10,43588500
1980,1,8,11,8800390
1980,1,8,12,2183170
1980,1,8,13,4156590
1980,1,8,14,11213300
1980,1,8,15,2410270
1980,1,8,16,19492700
1981,1,8,1,1259470
1981,1,8,2,309334000
1981,1,8,3,51493100
1981,1,8,4,15920800
1981,1,8,5,5723550
1981,1,8,6,102891000
1981,1,8,7,33734500
1981,1,8,8,3588940
1981,1,8,9,8969300
1981,1,8,10,30354600
1981,1,8,11,14554700
1981,1,8,12,2862480
1981,1,8,13,7715610
1981,1,8,14,15262800
1981,1,8,15,3163420
1981,1,8,16,14766200
1982,1,8,1,1395920
1982,1,8,2,223423000
1982,1,8,3,67232300
1982,1,8,4,12775200
1982,1,8,5,32431100
1982,1,8,6,75551600
1982,1,8,7,15552000
1982,1,8,8,6710190
1982,1,8,9,3107610
1982,1,8,10,32973800
1982,1,8,11,11559400
1982,1,8,12,1360010
1982,1,8,13,4217190
1982,1,8,14,11343200
1982,1,8,15,6756840
1982,1,8,16,16074500
1983,1,8,1,4914020
1983,1,8,2,291771000
1983,1,8,3,45517700
1983,1,8,4,12756700
1983,1,8,5,24484500
1983,1,8,6,77968300
1983,1,8,7,15005200
1983,1,8,8,5541260
1983,1,8,9,18133000
1983,1,8,10,23619900
1983,1,8,11,5238280
1983,1,8,12,2717440
1983,1,8,13,1456330
1983,1,8,14,11314500
1983,1,8,15,4040070
1983,1,8,16,15325000
1984,1,8,1,2384100
1984,1,8,2,317167000
1984,1,8,3,51027800
1984,1,8,4,16856100
1984,1,8,5,27695500
1984,1,8,6,96056800
1984,1,8,7,15355100
1984,1,8,8,4823610
1984,1,8,9,14184700
1984,1,8,10,26130400
1984,1,8,11,4596670
1984,1,8,12,2325340
1984,1,8,13,8607880
1984,1,8,14,7901750
1984,1,8,15,1825650
1984,1,8,16,12834800
1985,1,8,1,4955320
1985,1,8,2,265946000
1985,1,8,3,10719500
1985,1,8,4,12021200
1985,1,8,5,41262300
1985,1,8,6,109262000
1985,1,8,7,16931000
1985,1,8,8,6668420
1985,1,8,9,16304900
1985,1,8,10,32616500
1985,1,8,11,5493390
1985,1,8,12,1879200
1985,1,8,13,6868910
1985,1,8,14,9047900
1985,1,8,15,1542540
1985,1,8,16,12741100
1986,1,8,1,322304
1986,1,8,2,228119000
1986,1,8,3,153136000
1986,1,8,4,4786180
1986,1,8,5,12075600
1986,1,8,6,87755400
1986,1,8,7,3856470
1986,1,8,8,4474490
1986,1,8,9,22263400
1986,1,8,10,36871300
1986,1,8,11,5948990
1986,1,8,12,2640960
1986,1,8,13,8084330
1986,1,8,14,11502900
1986,1,8,15,2001120
1986,1,8,16,12252900
1987,1,8,1,1704380
1987,1,8,2,327819000
1987,1,8,3,90860500
1987,1,8,4,8727130
1987,1,8,5,41335800
1987,1,8,6,78888900
1987,1,8,7,50594300
1987,1,8,8,1877200
1987,1,8,9,6836900
1987,1,8,10,29402000
1987,1,8,11,1566890
1987,1,8,12,1713270
1987,1,8,13,10337600
1987,1,8,14,12774200
1987,1,8,15,2131140
1987,1,8,16,13980600
1988,1,8,1,169308
1988,1,8,2,63765600
1988,1,8,3,225073000
1988,1,8,4,17084000
1988,1,8,5,19888900
1988,1,8,6,78019500
1988,1,8,7,30342600
1988,1,8,8,4326260
1988,1,8,9,19498300
1988,1,8,10,26625300
1988,1,8,11,16996900
1988,1,8,12,744798
1988,1,8,13,3296760
1988,1,8,14,10284000
1988,1,8,15,631156
1988,1,8,16,15631300
1989,1,8,1,236936
1989,1,8,2,225713000
1989,1,8,3,22808800
1989,1,8,4,37957200
1989,1,8,5,31692100
1989,1,8,6,60166500
1989,1,8,7,71988000
1989,1,8,8,7199870
1989,1,8,9,9150080
1989,1,8,10,24020400
1989,1,8,11,10262100
1989,1,8,12,1843890
1989,1,8,13,8354220
1989,1,8,14,9268220
1989,1,8,15,5860910
1989,1,8,16,11442300
1990,1,8,1,51175700
1990,1,8,2,193451000
1990,1,8,3,21279000
1990,1,8,4,3745950
1990,1,8,5,11538300
1990,1,8,6,47601600
1990,1,8,7,10627700
1990,1,8,8,19501300
1990,1,8,9,15139100
1990,1,8,10,29199800
1990,1,8,11,23782700
1990,1,8,12,2904870
1990,1,8,13,3815560
1990,1,8,14,7986870
1990,1,8,15,3559480
1990,1,8,16,13605900
1991,1,8,1,1884870
1991,1,8,2,470088000
1991,1,8,3,35090600
1991,1,8,4,16849600
1991,1,8,5,18785900
1991,1,8,6,36927200
1991,1,8,7,6595770
1991,1,8,8,1405640
1991,1,8,9,5265960
1991,1,8,10,14026700
1991,1,8,11,4107140
1991,1,8,12,7925040
1991,1,8,13,6305010
1991,1,8,14,11638300
1991,1,8,15,7909900
1991,1,8,16,11271900
1992,1,8,1,231692
1992,1,8,2,99152300
1992,1,8,3,18148600
1992,1,8,4,12771300
1992,1,8,5,15052500
1992,1,8,6,74134600
1992,1,8,7,12591800
1992,1,8,8,7034100
1992,1,8,9,7125150
1992,1,8,10,10302100
1992,1,8,11,2279480
1992,1,8,12,539022
1992,1,8,13,2217160
1992,1,8,14,4615130
1992,1,8,15,1514140
1992,1,8,16,16217800
1993,1,8,1,2071680
1993,1,8,2,28279000
1993,1,8,3,9395420
1993,1,8,4,19403300
1993,1,8,5,26422800
1993,1,8,6,30280700
1993,1,8,7,5914900
1993,1,8,8,4748490
1993,1,8,9,6161870
1993,1,8,10,19398500
1993,1,8,11,4615090
1993,1,8,12,2832330
1993,1,8,13,2726910
1993,1,8,14,3298570
1993,1,8,15,818616
1993,1,8,16,8866340
1994,1,8,1,190900
1994,1,8,2,79280400
1994,1,8,3,88272100
1994,1,8,4,7755280
1994,1,8,5,32243800
1994,1,8,6,25356600
1994,1,8,7,5338790
1994,1,8,8,6643850
1994,1,8,9,8357050
1994,1,8,10,9022070
1994,1,8,11,2102480
1994,1,8,12,1802990
1994,1,8,13,2384320
1994,1,8,14,5838740
1994,1,8,15,1649300
1994,1,8,16,6432620
1995,1,8,1,591634000
1995,1,8,2,73113400
1995,1,8,3,116213000
1995,1,8,4,37876800
1995,1,8,5,23035300
1995,1,8,6,23933600
1995,1,8,7,24523600
1995,1,8,8,3191550
1995,1,8,9,13945500
1995,1,8,10,12784300
1995,1,8,11,3025680
1995,1,8,12,2625820
1995,1,8,13,3106120
1995,1,8,14,3221770
1995,1,8,15,804769
1995,1,8,16,6384940
1996,1,8,1,93842000
1996,1,8,2,185570000
1996,1,8,3,31067900
1996,1,8,4,17899500
1996,1,8,5,64205100
1996,1,8,6,24208400
1996,1,8,7,39629600
1996,1,8,8,13682800
1996,1,8,9,8944680
1996,1,8,10,8928000
1996,1,8,11,8833480
1996,1,8,12,1432500
1996,1,8,13,5937740
1996,1,8,14,5657840
1996,1,8,15,1492550
1996,1,8,16,6105760
1997,1,8,1,1022930
1997,1,8,2,113426000
1997,1,8,3,64461200
1997,1,8,4,34921300
1997,1,8,5,23252200
1997,1,8,6,53033100
1997,1,8,7,9042730
1997,1,8,8,6496600
1997,1,8,9,16949700
1997,1,8,10,8106010
1997,1,8,11,13323700
1997,1,8,12,5185890
1997,1,8,13,3342070
1997,1,8,14,3278730
1997,1,8,15,3172560
1997,1,8,16,7879960
1998,1,8,1,891781000
1998,1,8,2,322523000
1998,1,8,3,42038000
1998,1,8,4,11107200
1998,1,8,5,24643300
1998,1,8,6,26495000
1998,1,8,7,20430300
1998,1,8,8,12830800
1998,1,8,9,8456420
1998,1,8,10,16145600
1998,1,8,11,2821420
1998,1,8,12,2387700
1998,1,8,13,5326930
1998,1,8,14,2799300
1998,1,8,15,4540580
1998,1,8,16,8208880
1999,1,8,1,13513000
1999,1,8,2,140218000
1999,1,8,3,70420100
1999,1,8,4,176179000
1999,1,8,5,85758900
1999,1,8,6,63223500
1999,1,8,7,10263900
1999,1,8,8,4341400
1999,1,8,9,10097000
1999,1,8,10,8528250
1999,1,8,11,7774510
1999,1,8,12,5119170
1999,1,8,13,3345270
1999,1,8,14,5496380
1999,1,8,15,965371
1999,1,8,16,8230520
2000,1,8,1,3737780
2000,1,8,2,63187000
2000,1,8,3,26879500
2000,1,8,4,14472000
2000,1,8,5,12937600
2000,1,8,6,37475200
2000,1,8,7,22370400
2000,1,8,8,42513100
2000,1,8,9,23753800
2000,1,8,10,19576600
2000,1,8,11,3807090
2000,1,8,12,1791620
2000,1,8,13,4016080
2000,1,8,14,2944920
2000,1,8,15,2955840
2000,1,8,16,8376600
2001,1,8,1,25296900
2001,1,8,2,44581200
2001,1,8,3,28816900
2001,1,8,4,19078200
2001,1,8,5,23526600
2001,1,8,6,16898300
2001,1,8,7,16428900
2001,1,8,8,5843440
2001,1,8,9,4451300
2001,1,8,10,12463600
2001,1,8,11,7685670
2001,1,8,12,12850800
2001,1,8,13,7670720
2001,1,8,14,6485700
2001,1,8,15,1436880
2001,1,8,16,7247200
2002,1,8,1,193293000
2002,1,8,2,66785700
2002,1,8,3,21618400
2002,1,8,4,13666800
2002,1,8,5,29893600
2002,1,8,6,10084400
2002,1,8,7,13138400
2002,1,8,8,7505980
2002,1,8,9,7487360
2002,1,8,10,5266890
2002,1,8,11,7497500
2002,1,8,12,2260470
2002,1,8,13,1546770
2002,1,8,14,4177370
2002,1,8,15,2625070
2002,1,8,16,11476600
2003,1,8,1,18353700
2003,1,8,2,238150000
2003,1,8,3,92398400
2003,1,8,4,14185100
2003,1,8,5,31864900
2003,1,8,6,15653600
2003,1,8,7,5819280
2003,1,8,8,4537700
2003,1,8,9,9461880
2003,1,8,10,3451700
2003,1,8,11,6219800
2003,1,8,12,3182100
2003,1,8,13,2698450
2003,1,8,14,1801180
2003,1,8,15,3010170
2003,1,8,16,7348740
2004,1,8,1,374860000
2004,1,8,2,81752800
2004,1,8,3,36387900
