area,sex,year,age,n
2,2,1985,10,15.5769
2,2,1986,10,15.4492
2,2,1987,10,15.2099
2,2,1988,10,15.0224
2,2,1989,10,14.8066
2,2,1990,10,14.7325
2,2,1991,10,14.6878
2,2,1992,10,14.7116
2,2,1993,10,14.4671
2,2,1994,10,15.8385
2,2,1995,10,14.3222
2,2,1996,10,13.5658
2,2,1997,10,14.7979
2,2,1998,10,16.063
2,2,1999,10,17.0963
2,2,2000,10,25.0962
2,2,2001,10,13.9012
2,2,2002,10,17.0323
2,2,2003,10,14.6185
2,2,2004,10,14.9469
2,2,2005,10,8.84957
2,2,2006,10,6.05924
2,2,2007,10,9.32817
2,2,2008,10,9.98831
2,2,2009,10,3.76918
2,2,2010,10,5.39576
2,2,2011,10,9.60193
2,2,2012,10,5.32644
2,2,2013,10,6.93734
2,2,2014,10,8.13294
2,2,2015,10,9.14292
2,2,2016,10,11.918
2,2,2017,10,5.50106
2,2,2018,10,11.7205
2,2,2019,10,10.6801
2,2,2020,10,9.81087
2,2,2021,10,7.01514
2,2,2022,10,8.17865
2,2,2023,10,6.8725
2,2,1952,11,13.3473
2,2,1953,11,13.3472
2,2,1954,11,13.3468
2,2,1955,11,13.3326
2,2,1956,11,13.2796
2,2,1957,11,13.2331
2,2,1958,11,13.2121
2,2,1959,11,13.1711
2,2,1960,11,13.106
2,2,1961,11,13.0623
2,2,1962,11,12.9891
2,2,1963,11,12.9593
2,2,1964,11,12.913
2,2,1965,11,12.9161
2,2,1966,11,12.9074
2,2,1967,11,12.8555
2,2,1968,11,12.801
2,2,1969,11,12.7817
2,2,1970,11,12.7225
2,2,1971,11,12.693
2,2,1972,11,12.5813
2,2,1973,11,12.4824
2,2,1974,11,12.4656
2,2,1975,11,12.4219
2,2,1976,11,12.4079
2,2,1977,11,12.3516
2,2,1978,11,12.3583
2,2,1979,11,12.3987
2,2,1980,11,12.2567
2,2,1981,11,12.1785
2,2,1982,11,12.032
2,2,1983,11,11.8985
2,2,1984,11,11.8239
2,2,1985,11,11.7486
2,2,1986,11,11.6667
2,2,1987,11,11.5183
2,2,1988,11,11.3472
2,2,1989,11,11.1325
2,2,1990,11,11.0616
2,2,1991,11,11.0007
2,2,1992,11,10.9978
2,2,1993,11,10.9889
2,2,1994,11,10.8512
2,2,1995,11,11.8078
2,2,1996,11,10.7278
2,2,1997,11,10.1364
2,2,1998,11,11.0512
2,2,1999,11,11.8591
2,2,2000,11,12.5594
2,2,2001,11,18.2823
2,2,2002,11,9.96279
2,2,2003,11,12.1226
2,2,2004,11,10.3005
2,2,2005,11,10.3707
2,2,2006,11,6.24187
2,2,2007,11,4.10722
2,2,2008,11,6.25571
2,2,2009,11,6.90399
2,2,2010,11,2.66503
2,2,2011,11,3.87471
2,2,2012,11,6.78004
2,2,2013,11,3.74433
2,2,2014,11,4.87924
2,2,2015,11,5.6709
2,2,2016,11,6.29973
2,2,2017,11,8.3696
2,2,2018,11,3.86648
2,2,2019,11,8.06288
2,2,2020,11,7.51671
2,2,2021,11,6.93305
2,2,2022,11,4.98029
2,2,2023,11,5.82482
2,2,1952,12,10.1439
2,2,1953,12,10.1438
2,2,1954,12,10.1435
2,2,1955,12,10.1327
2,2,1956,12,10.0927
2,2,1957,12,10.0576
2,2,1958,12,10.0421
2,2,1959,12,10.0115
2,2,1960,12,9.96288
2,2,1961,12,9.93033
2,2,1962,12,9.87465
2,2,1963,12,9.84854
2,2,1964,12,9.8028
2,2,1965,12,9.79288
2,2,1966,12,9.78481
2,2,1967,12,9.74976
2,2,1968,12,9.70112
2,2,1969,12,9.67433
2,2,1970,12,9.63116
2,2,1971,12,9.61081
2,2,1972,12,9.52194
2,2,1973,12,9.43978
2,2,1974,12,9.42207
2,2,1975,12,9.38437
2,2,1976,12,9.3521
2,2,1977,12,9.30496
2,2,1978,12,9.31117
2,2,1979,12,9.33867
2,2,1980,12,9.30277
2,2,1981,12,9.19295
2,2,1982,12,9.08114
2,2,1983,12,8.99665
2,2,1984,12,8.94593
2,2,1985,12,8.8833
2,2,1986,12,8.82074
2,2,1987,12,8.71893
2,2,1988,12,8.6143
2,2,1989,12,8.43039
2,2,1990,12,8.33739
2,2,1991,12,8.2795
2,2,1992,12,8.25618
2,2,1993,12,8.23365
2,2,1994,12,8.26199
2,2,1995,12,8.10942
2,2,1996,12,8.8655
2,2,1997,12,8.03552
2,2,1998,12,7.58798
2,2,1999,12,8.17892
2,2,2000,12,8.73392
2,2,2001,12,9.17351
2,2,2002,12,13.1377
2,2,2003,12,7.11062
2,2,2004,12,8.56454
2,2,2005,12,7.16799
2,2,2006,12,7.33417
2,2,2007,12,4.24258
2,2,2008,12,2.7615
2,2,2009,12,4.33656
2,2,2010,12,4.89622
2,2,2011,12,1.91947
2,2,2012,12,2.74528
2,2,2013,12,4.78383
2,2,2014,12,2.64417
2,2,2015,12,3.41766
2,2,2016,12,3.92671
2,2,2017,12,4.44644
2,2,2018,12,5.91139
2,2,2019,12,2.67266
2,2,2020,12,5.69897
2,2,2021,12,5.33305
2,2,2022,12,4.94172
2,2,2023,12,3.5618
2,2,1952,13,7.72516
2,2,1953,13,7.72511
2,2,1954,13,7.72488
2,2,1955,13,7.71666
2,2,1956,13,7.68629
2,2,1957,13,7.65975
2,2,1958,13,7.64816
2,2,1959,13,7.62521
2,2,1960,13,7.58873
2,2,1961,13,7.56449
2,2,1962,13,7.52264
2,2,1963,13,7.50255
2,2,1964,13,7.46528
2,2,1965,13,7.4495
2,2,1966,13,7.43401
2,2,1967,13,7.4063
2,2,1968,13,7.37252
2,2,1969,13,7.3464
2,2,1970,13,7.30403
2,2,1971,13,7.28999
2,2,1972,13,7.22323
2,2,1973,13,7.15766
2,2,1974,13,7.13915
2,2,1975,13,7.10678
2,2,1976,13,7.07881
2,2,1977,13,7.02647
2,2,1978,13,7.02774
2,2,1979,13,7.04945
2,2,1980,13,7.01987
2,2,1981,13,6.99053
2,2,1982,13,6.86736
2,2,1983,13,6.80237
2,2,1984,13,6.77627
2,2,1985,13,6.7332
2,2,1986,13,6.68209
2,2,1987,13,6.60479
2,2,1988,13,6.53335
2,2,1989,13,6.41329
2,2,1990,13,6.32645
2,2,1991,13,6.25275
2,2,1992,13,6.22571
2,2,1993,13,6.19252
2,2,1994,13,6.20201
2,2,1995,13,6.18656
2,2,1996,13,6.10037
2,2,1997,13,6.65349
2,2,1998,13,6.02688
2,2,1999,13,5.62687
2,2,2000,13,6.03545
2,2,2001,13,6.3925
2,2,2002,13,6.60602
2,2,2003,13,9.3968
2,2,2004,13,5.03388
2,2,2005,13,5.9736
2,2,2006,13,5.07985
2,2,2007,13,4.99625
2,2,2008,13,2.85846
2,2,2009,13,1.91841
2,2,2010,13,3.08228
2,2,2011,13,3.53402
2,2,2012,13,1.36342
2,2,2013,13,1.94232
2,2,2014,13,3.38836
2,2,2015,13,1.85871
2,2,2016,13,2.3756
2,2,2017,13,2.78291
2,2,2018,13,3.15443
2,2,2019,13,4.10363
2,2,2020,13,1.89601
2,2,2021,13,4.0571
2,2,2022,13,3.81389
2,2,2023,13,3.54642
2,2,1952,14,5.89346
2,2,1953,14,5.89342
2,2,1954,14,5.89324
2,2,1955,14,5.88698
2,2,1956,14,5.86388
2,2,1957,14,5.8437
2,2,1958,14,5.83499
2,2,1959,14,5.81767
2,2,1960,14,5.79015
2,2,1961,14,5.77201
2,2,1962,14,5.74054
2,2,1963,14,5.72558
2,2,1964,14,5.69706
2,2,1965,14,5.68304
2,2,1966,14,5.66493
2,2,1967,14,5.63667
2,2,1968,14,5.61015
2,2,1969,14,5.59257
2,2,1970,14,5.55573
2,2,1971,14,5.53783
2,2,1972,14,5.48775
2,2,1973,14,5.4384
2,2,1974,14,5.42207
2,2,1975,14,5.39349
2,2,1976,14,5.36942
2,2,1977,14,5.32702
2,2,1978,14,5.31517
2,2,1979,14,5.3291
2,2,1980,14,5.30747
2,2,1981,14,5.28315
2,2,1982,14,5.23018
2,2,1983,14,5.15198
2,2,1984,14,5.1311
2,2,1985,14,5.1077
2,2,1986,14,5.07253
2,2,1987,14,5.01111
2,2,1988,14,4.95717
2,2,1989,14,4.87207
2,2,1990,14,4.82093
2,2,1991,14,4.75249
2,2,1992,14,4.70931
2,2,1993,14,4.67687
2,2,1994,14,4.67177
2,2,1995,14,4.65134
2,2,1996,14,4.66126
2,2,1997,14,4.58557
2,2,1998,14,4.99811
2,2,1999,14,4.47649
2,2,2000,14,4.15892
2,2,2001,14,4.42467
2,2,2002,14,4.6111
2,2,2003,14,4.73316
2,2,2004,14,6.66325
2,2,2005,14,3.51733
2,2,2006,14,4.24057
2,2,2007,14,3.46685
2,2,2008,14,3.37237
2,2,2009,14,1.98933
2,2,2010,14,1.36581
2,2,2011,14,2.22836
2,2,2012,14,2.51487
2,2,2013,14,0.96665
2,2,2014,14,1.37883
2,2,2015,14,2.38815
2,2,2016,14,1.29594
2,2,2017,14,1.68908
2,2,2018,14,1.98149
2,2,2019,14,2.19853
2,2,2020,14,2.92119
2,2,2021,14,1.35387
2,2,2022,14,2.90983
2,2,2023,14,2.74502
2,2,1952,15,4.50291
2,2,1953,15,4.50288
2,2,1954,15,4.50274
2,2,1955,15,4.49795
2,2,1956,15,4.48034
2,2,1957,15,4.46496
2,2,1958,15,4.45838
2,2,1959,15,4.44525
2,2,1960,15,4.42439
2,2,1961,15,4.41073
2,2,1962,15,4.38698
2,2,1963,15,4.37586
2,2,1964,15,4.35438
2,2,1965,15,4.34354
2,2,1966,15,4.32816
2,2,1967,15,4.30176
2,2,1968,15,4.27604
2,2,1969,15,4.262
2,2,1970,15,4.23555
2,2,1971,15,4.21843
2,2,1972,15,4.17458
2,2,1973,15,4.13754
2,2,1974,15,4.12558
2,2,1975,15,4.102
2,2,1976,15,4.0806
2,2,1977,15,4.04623
2,2,1978,15,4.03517
2,2,1979,15,4.03587
2,2,1980,15,4.01767
2,2,1981,15,3.99978
2,2,1982,15,3.95785
2,2,1983,15,3.92898
2,2,1984,15,3.89125
2,2,1985,15,3.87245
2,2,1986,15,3.85284
2,2,1987,15,3.80893
2,2,1988,15,3.76597
2,2,1989,15,3.70189
2,2,1990,15,3.66743
2,2,1991,15,3.62673
2,2,1992,15,3.58439
2,2,1993,15,3.54256
2,2,1994,15,3.53308
2,2,1995,15,3.50837
2,2,1996,15,3.50909
2,2,1997,15,3.50852
2,2,1998,15,3.4492
2,2,1999,15,3.7173
2,2,2000,15,3.31315
2,2,2001,15,3.05311
2,2,2002,15,3.19599
2,2,2003,15,3.30847
2,2,2004,15,3.36086
2,2,2005,15,4.66261
2,2,2006,15,2.50034
2,2,2007,15,2.89843
2,2,2008,15,2.34366
2,2,2009,15,2.3508
2,2,2010,15,1.41837
2,2,2011,15,0.988648
2,2,2012,15,1.58797
2,2,2013,15,1.78572
2,2,2014,15,0.6874
2,2,2015,15,0.97376
2,2,2016,15,1.66891
2,2,2017,15,0.923856
2,2,2018,15,1.20617
2,2,2019,15,1.38562
2,2,2020,15,1.57033
2,2,2021,15,2.09216
2,2,2022,15,0.973628
2,2,2023,15,2.09979
2,2,1952,16,3.4451
2,2,1953,16,3.44508
2,2,1954,16,3.44497
2,2,1955,16,3.4413
2,2,1956,16,3.42784
2,2,1957,16,3.4161
2,2,1958,16,3.4111
2,2,1959,16,3.40111
2,2,1960,16,3.38525
2,2,1961,16,3.37492
2,2,1962,16,3.35692
2,2,1963,16,3.34861
2,2,1964,16,3.33242
2,2,1965,16,3.32433
2,2,1966,16,3.31243
2,2,1967,16,3.29102
2,2,1968,16,3.26766
2,2,1969,16,3.25271
2,2,1970,16,3.232
2,2,1971,16,3.22019
2,2,1972,16,3.18394
2,2,1973,16,3.15138
2,2,1974,16,3.14273
2,2,1975,16,3.12505
2,2,1976,16,3.10729
2,2,1977,16,3.07873
2,2,1978,16,3.0687
2,2,1979,16,3.06766
2,2,1980,16,3.04626
2,2,1981,16,3.03134
2,2,1982,16,2.9999
2,2,1983,16,2.97656
2,2,1984,16,2.97097
2,2,1985,16,2.94005
2,2,1986,16,2.92426
2,2,1987,16,2.89622
2,2,1988,16,2.86569
2,2,1989,16,2.81559
2,2,1990,16,2.78995
2,2,1991,16,2.76224
2,2,1992,16,2.73872
2,2,1993,16,2.69961
2,2,1994,16,2.67939
2,2,1995,16,2.65638
2,2,1996,16,2.64981
2,2,1997,16,2.64425
2,2,1998,16,2.64206
2,2,1999,16,2.56822
2,2,2000,16,2.75437
2,2,2001,16,2.43507
2,2,2002,16,2.20786
2,2,2003,16,2.29579
2,2,2004,16,2.35191
2,2,2005,16,2.35467
2,2,2006,16,3.31831
2,2,2007,16,1.7111
2,2,2008,16,1.96197
2,2,2009,16,1.63601
2,2,2010,16,1.67843
2,2,2011,16,1.02788
2,2,2012,16,0.705295
2,2,2013,16,1.12889
2,2,2014,16,1.27146
2,2,2015,16,0.486212
2,2,2016,16,0.681686
2,2,2017,16,1.1921
2,2,2018,16,0.661296
2,2,2019,16,0.845707
2,2,2020,16,0.992543
2,2,2021,16,1.12809
2,2,2022,16,1.50863
2,2,2023,16,0.70431
2,2,1952,17,2.639
2,2,1953,17,2.63898
2,2,1954,17,2.6389
2,2,1955,17,2.63609
2,2,1956,17,2.62578
2,2,1957,17,2.61679
2,2,1958,17,2.61299
2,2,1959,17,2.60536
2,2,1960,17,2.59327
2,2,1961,17,2.58541
2,2,1962,17,2.57172
2,2,1963,17,2.56547
2,2,1964,17,2.55324
2,2,1965,17,2.5472
2,2,1966,17,2.53822
2,2,1967,17,2.52169
2,2,1968,17,2.50286
2,2,1969,17,2.48856
2,2,1970,17,2.46947
2,2,1971,17,2.46008
2,2,1972,17,2.43325
2,2,1973,17,2.40625
2,2,1974,17,2.39638
2,2,1975,17,2.38323
2,2,1976,17,2.36987
2,2,1977,17,2.34695
2,2,1978,17,2.33745
2,2,1979,17,2.33544
2,2,1980,17,2.31796
2,2,1981,17,2.30079
2,2,1982,17,2.27592
2,2,1983,17,2.25847
2,2,1984,17,2.25303
2,2,1985,17,2.24704
2,2,1986,17,2.22241
2,2,1987,17,2.2003
2,2,1988,17,2.1811
2,2,1989,17,2.14464
2,2,1990,17,2.12411
2,2,1991,17,2.10356
2,2,1992,17,2.08807
2,2,1993,17,2.06495
2,2,1994,17,2.04404
2,2,1995,17,2.01668
2,2,1996,17,2.00837
2,2,1997,17,1.99874
2,2,1998,17,1.99314
2,2,1999,17,1.96919
2,2,2000,17,1.90482
2,2,2001,17,2.02638
2,2,2002,17,1.76272
2,2,2003,17,1.58758
2,2,2004,17,1.6336
2,2,2005,17,1.64951
2,2,2006,17,1.6775
2,2,2007,17,2.27332
2,2,2008,17,1.15956
2,2,2009,17,1.37126
2,2,2010,17,1.16953
2,2,2011,17,1.21777
2,2,2012,17,0.734052
2,2,2013,17,0.501859
2,2,2014,17,0.804598
2,2,2015,17,0.90036
2,2,2016,17,0.340845
2,2,2017,17,0.487676
2,2,2018,17,0.854849
2,2,2019,17,0.46469
2,2,2020,17,0.607208
2,2,2021,17,0.714882
2,2,2022,17,0.815736
2,2,2023,17,1.09408
2,2,1952,18,2.02376
2,2,1953,18,2.02375
2,2,1954,18,2.02368
2,2,1955,18,2.02152
2,2,1956,18,2.01362
2,2,1957,18,2.00674
2,2,1958,18,2.00383
2,2,1959,18,1.998
2,2,1960,18,1.98875
2,2,1961,18,1.98276
2,2,1962,18,1.97232
2,2,1963,18,1.96759
2,2,1964,18,1.9583
2,2,1965,18,1.95378
2,2,1966,18,1.94701
2,2,1967,18,1.93441
2,2,1968,18,1.91985
2,2,1969,18,1.90815
2,2,1970,18,1.89131
2,2,1971,18,1.88164
2,2,1972,18,1.86082
2,2,1973,18,1.84082
2,2,1974,18,1.83166
2,2,1975,18,1.81911
2,2,1976,18,1.80916
2,2,1977,18,1.79178
2,2,1978,18,1.78363
2,2,1979,18,1.78067
2,2,1980,18,1.76642
2,2,1981,18,1.75243
2,2,1982,18,1.72904
2,2,1983,18,1.71505
2,2,1984,18,1.7111
2,2,1985,18,1.70557
2,2,1986,18,1.70014
2,2,1987,18,1.67371
2,2,1988,18,1.65844
2,2,1989,18,1.63372
2,2,1990,18,1.61936
2,2,1991,18,1.60296
2,2,1992,18,1.59166
2,2,1993,18,1.57584
2,2,1994,18,1.56506
2,2,1995,18,1.53999
2,2,1996,18,1.52618
2,2,1997,18,1.51631
2,2,1998,18,1.50789
2,2,1999,18,1.4868
2,2,2000,18,1.4618
2,2,2001,18,1.40258
2,2,2002,18,1.46814
2,2,2003,18,1.26863
2,2,2004,18,1.13064
2,2,2005,18,1.14676
2,2,2006,18,1.1762
2,2,2007,18,1.15034
2,2,2008,18,1.54209
2,2,2009,18,0.811302
2,2,2010,18,0.981357
2,2,2011,18,0.849456
2,2,2012,18,0.870597
2,2,2013,18,0.522805
2,2,2014,18,0.357976
2,2,2015,18,0.570278
2,2,2016,18,0.631814
2,2,2017,18,0.244136
2,2,2018,18,0.350197
2,2,2019,18,0.601703
2,2,2020,18,0.334292
2,2,2021,18,0.438278
2,2,2022,18,0.518194
2,2,2023,18,0.59314
2,2,1952,19,6.76287
2,2,1953,19,6.76283
2,2,1954,19,6.76259
2,2,1955,19,6.75533
2,2,1956,19,6.72889
2,2,1957,19,6.70588
2,2,1958,19,6.69622
2,2,1959,19,6.67679
2,2,1960,19,6.646
2,2,1961,19,6.62618
2,2,1962,19,6.59156
2,2,1963,19,6.57611
2,2,1964,19,6.54545
2,2,1965,19,6.53086
2,2,1966,19,6.50881
2,2,1967,19,6.4673
2,2,1968,19,6.41922
2,2,1969,19,6.37994
2,2,1970,19,6.32083
2,2,1971,19,6.27897
2,2,1972,19,6.19375
2,2,1973,19,6.11408
2,2,1974,19,6.0757
2,2,1975,19,6.02244
2,2,1976,19,5.97225
2,2,1977,19,5.90253
2,2,1978,19,5.86661
2,2,1979,19,5.84688
2,2,1980,19,5.78767
2,2,1981,19,5.72928
2,2,1982,19,5.64022
2,2,1983,19,5.57041
2,2,1984,19,5.53658
2,2,1985,19,5.50317
2,2,1986,19,5.4704
2,2,1987,19,5.41605
2,2,1988,19,5.35931
2,2,1989,19,5.27148
2,2,1990,19,5.2284
2,2,1991,19,5.18183
2,2,1992,19,5.14775
2,2,1993,19,5.10025
2,2,1994,19,5.07412
2,2,1995,19,5.01645
2,2,1996,19,4.97634
2,2,1997,19,4.92379
2,2,1998,19,4.87235
2,2,1999,19,4.77234
2,2,2000,19,4.65854
2,2,2001,19,4.51818
2,2,2002,19,4.30066
2,2,2003,19,4.16221
2,2,2004,19,3.87756
2,2,2005,19,3.52505
2,2,2006,19,3.3401
2,2,2007,19,3.10552
2,2,2008,19,2.89535
2,2,2009,19,3.11353
2,2,2010,19,2.81762
2,2,2011,19,2.76793
2,2,2012,19,2.59462
2,2,2013,19,2.47616
2,2,2014,19,2.14645
2,2,2015,19,1.78127
2,2,2016,19,1.65566
2,2,2017,19,1.64357
2,2,2018,19,1.36049
2,2,2019,19,1.2089
2,2,2020,19,1.3076
2,2,2021,19,1.19066
2,2,2022,19,1.18687
2,2,2023,19,1.24681
